ID, Score, Rating, Votes, Title
3010133, 8.4, 12559, 琥珀　恋爱的犀牛 
3719531, 9.3, 3600, 经济学原理 
3162527, 8.7, 7950, 魍魉之匣（下） 
10564071, 9.0, 5249, 白鹿原 
1041128, 8.5, 10716, 天蓝色的彼岸 
2283084, 8.2, 17453, 云中歌1 
1767741, 9.2, 4050, C++ Primer 中文版（第 4 版） 
1254731, 8.8, 6854, 欧　亨利短篇小说选 
1144185, 9.1, 4577, 美国宪政历程 
10560798, 8.7, 7870, 面纱 
4953695, 8.0, 24626, 拆掉思维里的墙 
1336968, 8.4, 12379, 一　人上　京 
3698398, 9.0, 5176, 万水千山走遍 
2376570, 9.3, 3532, 浪漫的逃亡 
1316622, 8.4, 12244, 诛仙1 
6518605, 9.3, 3515, 三体全集 
1073349, 8.8, 6694, 写在人生边上 人生边上的边上 石语 
1926103, 8.0, 24062, 鬼吹灯之云南虫谷 
1037602, 8.9, 5814, 别闹了，费曼先生 
3065343, 8.4, 12090, 云中歌3 
1431870, 9.1, 4457, 源泉 
5366275, 8.4, 12075, 我怎样毁了我的一生 
3025618, 9.4, 3092, 我们的祖先 
20392523, 8.5, 10277, 没有人给他写信的上校 
3662001, 8.8, 6619, 情书 
1917078, 8.6, 8821, 风之影 
1409704, 8.9, 5755, 金刚经说什么 
1883991, 9.3, 3455, 王小波全集 
1143694, 8.2, 16621, 动物凶猛 
2286313, 8.7, 7588, 九州　缥缈录Ⅳ　辰月之征 
24382569, 8.6, 8776, 一桩事先张扬的凶杀案 
10471333, 8.9, 5722, 叫魂 
10786473, 8.2, 16470, 自控力 
6531656, 9.4, 3034, 麒麟之与子同袍 
2180619, 8.0, 23326, 偷书贼 
1022632, 8.7, 7457, 罪与罚 
5363752, 8.5, 10035, 哥斯拉不说话 
1095634, 8.7, 7441, 小狗钱钱 
2154079, 8.8, 6453, 追风筝的人 
4882133, 8.6, 8601, 兄弟 
3642673, 8.0, 23082, 我执 
1072295, 9.3, 3381, 　治通　（全二十　） 
6558707, 9.0, 4914, 梦里花落知多少 
10750155, 8.7, 7405, 数学之美 
2136484, 8.7, 7394, 如果在冬夜，一个旅人 
3323633, 8.6, 8552, 写给大家看的设计书（第3版） 
3162513, 8.5, 9922, 魍魉之匣（上） 
1424313, 9.3, 3359, Animal Farm 
4908879, 9.3, 3358, 动物农场 
3326892, 8.6, 8522, 圣诞忆旧集 
3136255, 8.8, 6385, 一个陌生女人的来信 
1061803, 9.2, 3782, 西游记 
1051797, 8.4, 11547, 喜宝 
1187842, 9.0, 4869, 你一生的故事 
1980436, 8.7, 7342, 流言 
1082584, 8.6, 8469, 追忆似水年华 Ⅰ 
1089517, 8.4, 11505, 绝代双骄（全三册） 
3901880, 9.0, 4845, 沉默的大多数 
11584574, 8.5, 9820, 万物静默如谜 
1815640, 9.1, 4252, 王小波全集（第一卷 杂文） 
3815125, 8.8, 6318, 香水 
1312333, 8.2, 15864, 蔷薇岛屿 
6746289, 8.4, 11425, 新参者 
1883353, 8.8, 6306, 野性的呼唤 
3270617, 9.3, 3314, 我与地坛 
1060117, 8.5, 9747, 不朽 
1823349, 9.0, 4808, Happy Birth Day 
1442720, 9.4, 2939, 鲁迅全集（2005最新修订版） 
1058679, 8.7, 7240, 人　兽　鬼 
1069685, 8.6, 8362, 爱你就像爱生命 
3183775, 9.2, 3724, 四世同堂 
1441869, 8.9, 5468, 没有教不好的学生 
1006639, 9.2, 3716, 蜡笔小新（全32册） 
3711709, 8.7, 7199, 娱乐至死 童年的消逝 
1427538, 9.4, 2918, 《父与子》全集 
5248371, 8.9, 5429, 你好，旧时光 
2339950, 7.8, 32324, 被窝是青春的坟墓 
1010464, 8.9, 5422, 古汉语常用字字典 
10529412, 9.2, 3677, 深夜食堂 06 
1082138, 8.3, 13136, 在细雨中呼喊 
2158684, 9.0, 4722, 象棋的故事 
1430909, 8.6, 8205, 昆仑1 
1292227, 8.8, 6157, 霍乱时期的爱情 
1005358, 9.2, 3653, 寻找家园 
1031740, 8.1, 18232, 寻羊冒险记 
3111270, 9.4, 2866, 一九八四 
3713237, 8.8, 6115, 亲爱的三毛 
1056868, 8.5, 9451, 河童旅行素描本 
1225983, 8.8, 6110, 万物简史 
3347997, 8.5, 9435, X的悲剧 
1792668, 8.5, 9423, 苏东坡传 
1049688, 8.5, 9412, 妞妞 
1034067, 8.8, 6081, 美的历程 
1477390, 9.3, 3199, 代码大全（第2版） 
22714154, 8.7, 6979, 繁花 
3169746, 8.8, 6060, 荆棘鸟 
10738023, 8.7, 6965, 了不起的盖茨比 
1054917, 8.5, 9347, 沧浪之水 
1003284, 8.1, 17880, 退步集 
3860856, 8.1, 17794, 可爱的洪水猛兽 
1427288, 8.4, 10806, 小妇人 
1009393, 8.4, 10802, 在细雨中呼喊 
1752755, 8.6, 7961, 第九个寡妇 
10555509, 8.9, 5215, 看不见的城市 
1049219, 7.4, 71627, 长安乱 
1860750, 8.4, 10760, 了不起的盖茨比 
1061367, 8.4, 10754, 幸运儿 
1261153, 8.4, 10748, 青蛇 
10549934, 9.1, 4008, 悉达多 
2136133, 8.9, 5194, 万水千山走遍 
6434486, 9.3, 3137, 上帝掷骰子吗？ 
1005492, 8.9, 5184, 光荣与梦想 
11628196, 9.4, 2785, 冰与火之歌　卷四　群鸦的盛宴（全三册） 
5408882, 9.1, 3983, 公正 
3757732, 9.0, 4523, 人类的群星闪耀时（增订版） 
1018153, 7.8, 30393, 水仙已乘鲤鱼去 
4881639, 9.0, 4519, 傲慢与偏见 
1886385, 8.1, 17472, 来不及说我爱你 
2048364, 8.1, 17457, 独步天下（上下卷） 
1076654, 8.7, 6776, 孽子 
2065597, 9.3, 3110, 浪客行 1 
1200842, 8.6, 7821, 尘埃落定 
1758767, 8.2, 14664, 人气绘本天后高木直子作品典藏（全6册） 
1476218, 9.3, 3100, 中　近代史（下　） 
1003986, 8.8, 5826, 病隙碎笔 
2331434, 7.7, 36457, 原来你还在这里 
2328458, 9.1, 3912, 社会性动物 
1021990, 9.2, 3454, 唐诗鉴赏辞典 
1230413, 9.5, 2435, 深入理解计算机系统 
1036613, 8.9, 5042, 茶馆 
1053759, 8.3, 12167, 雪国 古都 
1321789, 8.5, 8886, 美丽新世界 
2263077, 9.3, 3042, 福尔摩斯探案集（一） 
2004407, 8.1, 16951, 后宫　甄　传Ⅰ 
4010969, 7.8, 29404, 当我们谈论爱情时我们在谈论什么 
2278402, 9.3, 3037, 小王子 
1485224, 8.6, 7615, 悟空传 
26414020, 8.1, 16909, 我不喜欢这世界，我只喜欢你 
10774752, 9.1, 3857, 毛姆短篇小说精选集 
1058234, 7.7, 35254, 二三事 
1456831, 8.9, 4950, GTO Vol. 1 
1040382, 8.9, 4946, 人间词话手稿本全编 
1032063, 8.9, 4941, 旧制度与大革命 
1049189, 7.4, 66700, 1995-2005夏至未至 
5337254, 9.0, 4330, 孽子 
2359003, 8.2, 14018, 沉思录 
4780102, 8.4, 10120, 一个人住第9年 
24859822, 8.7, 6467, 无人生还 
1220219, 8.6, 7450, 阴阳师 
26278687, 7.8, 28597, 皮囊 
6313461, 9.1, 3788, 月亮和六便士 
1096790, 8.6, 7442, 黑铁时代 
1760432, 9.2, 3349, 受戒 
1455812, 9.2, 3344, Pride and Prejudice 
1212080, 8.4, 10038, 奇鸟行状录 
1858568, 9.0, 4280, 罪与罚 
1014763, 9.2, 3332, 三国志（全五册） 
6781794, 8.8, 5571, 过于喧嚣的孤独 
1914636, 8.4, 9996, 蛤蟆的油 
4292149, 8.5, 8568, 龙文身的女孩 
1012032, 8.6, 7375, 查拉图斯特拉如是说 
1070711, 8.7, 6375, 城记 
1025723, 8.3, 11649, 潜规则 
1442869, 8.9, 4840, 献给阿尔吉侬的花束 
1470625, 9.1, 3742, 西游记（全三册） 
1310228, 9.2, 3306, 乡土中国 生育制度 
3016221, 8.3, 11619, 云中歌2 
6709809, 8.4, 9897, 暗时间 
5990251, 8.5, 8474, 西藏生死书 
1214416, 9.3, 2921, 福尔摩斯探案全集 
1467519, 9.8, 1689, 世界童话名著连环画 
1039427, 9.0, 4212, 围城 
1030200, 8.9, 4757, 失落的一角遇见大圆满 
23780875, 9.1, 3679, 深夜食堂 05 
1484655, 9.2, 3254, Happy.Birth.Day 
3733076, 8.9, 4751, 半生缘 
20431965, 8.5, 8354, 只有医生知道! 
1032645, 8.6, 7203, 窥视印度 
3544376, 9.1, 3664, 顾城的诗顾城的画 
2026211, 8.9, 4731, 士兵突击 
2363651, 8.2, 13362, 十四堂人生创意课 
1082522, 8.2, 13313, 家 
2067269, 9.4, 2551, MONSTER-怪物-01 
3649782, 8.6, 7134, 达　芬奇密码 
4714015, 9.0, 4124, 万物既伟大又渺小 
1044446, 8.7, 6167, 在黑暗的河流上 
1367964, 8.2, 13258, 布瓜的世界 
1433377, 8.6, 7109, 生命中不能承受之轻 
2193877, 8.1, 15674, 你在天堂里遇见的五个人 
2282097, 8.8, 5358, 像自由一样美丽 
5252677, 8.1, 15665, 幸福了吗? 
1763809, 8.7, 6121, 红拂夜奔 
1312997, 9.0, 4091, 香初上舞　终上 
1785029, 8.3, 11140, 步步惊心 
1005576, 8.9, 4638, 影响力 
1340758, 9.2, 3176, Harry Potter and the Sorcerer&#39;s Stone 
3140801, 8.1, 15468, 姑获鸟之夏 
3394338, 7.5, 49166, 他的国 
1361263, 9.0, 4064, 哭泣的　　 
1203251, 8.1, 15448, 雾都孤儿 
1916726, 7.9, 22063, 鬼吹灯之龙岭迷窟 
1136881, 9.3, 2811, 悲惨世界 
1442678, 8.6, 6985, 　 
2082194, 8.2, 12949, 小时候 
1926700, 7.7, 32162, 关于莉莉周的一切 
1793807, 9.0, 4035, 火　的考　 
10604915, 9.2, 3146, 银河帝国3：第二基地 
1013502, 7.6, 39318, 钢铁是怎样炼成的 
3335362, 8.5, 8028, 大教堂 
4038672, 8.9, 4564, 络新妇之理（上） 
3616310, 7.6, 38775, 小团圆 
4038673, 9.0, 3979, 络新妇之理（下） 
1000517, 8.8, 5173, 故事新编 
4067621, 8.2, 12714, 暗黑童话 
1007772, 8.2, 12705, 双城记 
1418058, 9.1, 3500, 小径分岔的花园 
1073744, 9.0, 3968, 四世同堂（上下） 
1227838, 7.6, 38582, 年华是无效信 
3597825, 8.6, 6826, 我的孤独是一座花园 
1261471, 8.7, 5909, 香初上舞 
5332948, 9.0, 3951, 　些人，那些事 
1029159, 7.5, 47339, 八月未央 
1761056, 8.3, 10721, 蓝石头 
10759773, 9.2, 3075, 深夜食堂 07 
1256186, 8.3, 10687, 护花铃 
1275608, 8.7, 5867, 神秘岛 
24745649, 9.1, 3462, 围城 
1473895, 9.2, 3060, 白夜行 
2213272, 9.4, 2423, 1984 
1337171, 9.6, 1942, 五月天之素人自拍 
2359052, 8.9, 4444, 查拉图斯特拉如是说 
1004699, 8.9, 4437, 作为意志和表象的世界 
1441853, 8.9, 4437, 伯里曼人体结构绘画教学 
6387054, 8.6, 6681, 一个人住的每一天 
1212910, 9.3, 2698, 笑傲江湖（全四册） 
25882276, 8.7, 5795, 陆犯焉识 
6973970, 8.4, 8977, 人间失格 
1033997, 8.6, 6659, 呼啸山庄 
1081422, 8.9, 4400, 卡夫卡小说全集（全三册） 
2129427, 9.0, 3867, 三毛从军记全集 
1045352, 8.7, 5766, 二十首情诗与绝望的歌 
4929844, 8.3, 10449, 怪诞行为学 
5040220, 9.0, 3847, 蒋勋说红楼梦（第一辑） 
3158482, 8.9, 4368, 新世界 
1012637, 8.2, 12217, 牛虻 
5363538, 9.0, 3835, 你好，旧时光 
5333562, 9.7, 1715, 深入理解计算机系统（原书第2版） 
1925232, 7.9, 20513, 大漠谣 
1119796, 8.6, 6558, 十八春 
1061242, 8.8, 4960, 写在人生边上 
1200846, 8.7, 5660, 白鹿原 
4836682, 8.5, 7545, 告白 
1467776, 8.3, 10249, 朗读者 
1052828, 8.4, 8755, 玩笑 
1079440, 8.1, 14218, 遇到百分之百的女孩 
2382711, 8.6, 6492, 镜　龙战 
1442680, 8.7, 5634, 伊藤　二恐怖漫　精　【1】 
1468602, 9.1, 3338, 围城 
1079680, 8.7, 5633, 你今天心情不好吗？ 
1595910, 9.5, 2099, 机器猫哆啦A梦1 
1005660, 9.0, 3778, 雕刻时光 
1791664, 8.8, 4883, 千江有水千江月 
6902639, 7.9, 20110, 青春 
1424420, 8.8, 4880, 晚清七十年 （全五　） 
1276930, 9.0, 3755, 香初上舞　再上 
1017563, 8.7, 5590, 我的野生动物朋友 
1764991, 8.9, 4261, 我的阴阳两界　革命时期的爱情 
20326626, 8.6, 6413, 少年Pi的奇幻漂流（插图珍藏版） 
5920385, 8.2, 11853, 肠子 
1949679, 8.7, 5559, 素履之往 
2258034, 9.3, 2595, 乡土中国 
2230208, 8.1, 13973, 我的前半生 
24153048, 9.0, 3724, 东方快车谋杀案 
2382707, 8.6, 6375, 镜　双城 
1122105, 9.4, 2308, 飘（上下） 
2139305, 7.7, 29012, 巴别塔之犬 
1072319, 8.5, 7332, 长腿叔叔 
1851955, 9.3, 2573, 孙子兵法 
1212488, 8.3, 9957, 罗密欧与朱丽叶 
2382709, 8.6, 6323, 镜　辟天 
1031741, 7.8, 23688, 欧也妮　葛朗台 
1078250, 8.2, 11668, 洗澡 
1098643, 8.7, 5473, 聊斋志异 
1220853, 8.3, 9893, 伟大的博弈 
1436657, 8.9, 4176, 寄生　 (完全版) (Vol. 1) 
1012561, 8.6, 6288, 上下五千年 
4009552, 7.6, 34870, 幻夜 
1318126, 8.4, 8429, 雪国 
21346636, 9.4, 2274, 三毛典藏全集 
1017149, 9.4, 2273, 红楼梦（上下） 
4012128, 9.0, 3657, 星空 
24845582, 8.4, 8396, 群山回唱 
2376486, 8.8, 4730, 中国近代史 
5993310, 9.0, 3637, 直捣蜂窝的女孩 
2253379, 8.7, 5394, 简爱 
6967919, 8.7, 5392, 长歌行 01 
1013419, 8.8, 4701, 张爱玲全集1：长篇小说　半生缘 
3532347, 9.5, 2018, 金庸全集 
1234963, 9.1, 3194, 傲慢与偏见（英文本） 
3561591, 8.0, 16025, 凤囚凰（上中） 
1883992, 9.0, 3613, 黄金时代 
1401840, 8.2, 11383, 天使禁　　 
2213061, 9.0, 3601, My Way 2 
3297466, 9.2, 2819, 我的团长我的团（上部） 
6114392, 9.1, 3175, 奈良美智横滨手稿 
4180711, 8.2, 11330, 拖延心理学 
3673668, 8.5, 7097, 红玫瑰与白玫瑰 
5290564, 8.3, 9626, 青春 
3191322, 8.8, 4633, 边城 
1416964, 9.2, 2799, H2 好逑　物　 32 
1490048, 8.7, 5305, 昆仑6 
1024217, 7.4, 51607, 第一次的亲密接触 
1342817, 8.6, 6082, 哈利波特5 　凰　的密令 
2174010, 8.6, 6079, 舞！舞！舞！ 
1536907, 9.1, 3140, 金刚葫芦娃 
2213059, 9.0, 3554, My Way 1 
3854066, 8.6, 6054, 九州　缥缈录VI　豹魂 
1430910, 8.7, 5257, 昆仑2 
3597031, 9.1, 3127, 杀死一只反舌鸟 
3108829, 7.8, 22444, 全世爱 
3654604, 8.5, 6972, 天使与魔鬼 
2340609, 9.0, 3528, 2001太空漫游 
4049269, 9.5, 1968, 狐狸的窗户 
3151575, 8.6, 6017, 激荡三十年 
6152040, 9.1, 3107, 维特根斯坦传 
1418707, 8.6, 5982, Goth.　掌事件 
3034480, 9.4, 2182, 圣经 
1453210, 7.4, 50264, 一座城池 
1907199, 8.6, 5968, 扫起落叶好过冬 
1034279, 8.6, 5958, 果壳中的宇宙 
1818426, 9.3, 2434, 教父 
4934552, 8.8, 4511, 玩火的女孩 
3511129, 9.4, 2168, 我的团长我的团（下部） 
2042063, 8.4, 7942, 伊斯坦布尔 
1777932, 8.6, 5898, 寻找无双　东宫西宫 
1996678, 9.4, 2154, 乱世佳人 
1869144, 9.1, 3053, 经济学原理（第4版） 
3673771, 9.0, 3448, 项塔兰 
1031575, 8.1, 12763, 听　米唱歌 
2052049, 9.0, 3444, 海伯利安 
6974232, 8.0, 15134, 盗墓笔记8　大结局（上） 
5337243, 8.6, 5866, 纽约客 
1420508, 8.9, 3900, 最后一片叶子 
3576486, 8.9, 3894, 小狗钱钱 
4099464, 9.3, 2393, 一九八四 
1121460, 9.3, 2392, 基督山伯爵(上下) 
1075538, 8.2, 10723, 普罗旺斯的一年 
3697494, 9.1, 3025, 洞穴奇案 
1907739, 8.6, 5828, 当世界年纪还小的时候 
1026686, 8.3, 9124, 履历表 
6534897, 9.5, 1911, 寻找家园（增订版） 
2114580, 8.8, 4422, 听雪楼系列典藏版（全三册） 
1390934, 8.8, 4421, GRE词汇精选 
3131626, 9.0, 3414, 荒原狼 
6425061, 8.6, 5818, 哲学家们都干了些什么？ 
1083003, 8.7, 5045, 尘埃落定 
2070012, 8.2, 10649, 一个人的第一次 第一次一个人旅行 
1776300, 8.7, 5035, 席慕容诗集 
10439064, 9.0, 3394, 发现之旅 
1012307, 9.1, 2998, 规训与惩罚 
2317974, 8.4, 7749, 德川家康（第一部） 
4878745, 9.3, 2367, 动物农场 
3412107, 8.4, 7740, 步步惊心（上下） 
1337303, 8.9, 3844, 笑傲江湖 
1851385, 7.8, 21310, 我的名字叫红 
25697520, 8.2, 10588, 他们最幸福 
3223711, 8.1, 12480, 怪诞行为学 
2988943, 8.3, 9008, 青灯 
6018916, 9.0, 3378, 许三观卖血记 
1438712, 8.7, 5004, 昆仑4 
4105446, 8.1, 12441, 十一种孤独 
4906101, 8.4, 7660, 一个人旅行2 
25753361, 8.7, 4967, 最好金龟换酒 
4127527, 8.2, 10468, 厨房 
1064841, 9.0, 3348, 绿山墙的安妮 
3155622, 8.3, 8915, 庆余年　壹 
3266345, 8.1, 12328, 三杯茶 
5502995, 7.6, 31039, 1Q84 BOOK 3 
4246968, 8.9, 3794, 局外人 
1880992, 8.4, 7625, 老人与海 
1316623, 8.4, 7620, 诛仙2 
4313207, 8.5, 6559, 致D 
1082578, 9.0, 3331, 理想国与哲人王 
4922655, 8.4, 7598, 酥油 
20507206, 9.1, 2944, 众病之王 
1059503, 9.1, 2943, 爱心树 
1292409, 9.2, 2606, 人生的智慧 
1438710, 8.7, 4912, 昆仑3 
1011215, 8.8, 4291, 论语别裁(上下) 
1025643, 8.8, 4290, 全球通史 
1212908, 9.1, 2933, 神雕侠侣（全四册） 
3137289, 8.5, 6516, 姐姐的守护者 
1455053, 8.7, 4906, 昆仑5 
1270150, 9.3, 2315, 风与树的歌 
3522695, 8.6, 5622, 瓦尔登湖 
1048610, 8.9, 3748, 小王子 
3194071, 8.6, 5608, 少年巴比伦 
1045716, 8.7, 4876, 人生中不可不想的事 
4201317, 9.6, 1660, 美语音标 
5958726, 8.0, 14272, 质数的孤独 
1072438, 8.3, 8695, 大败局 
1039460, 9.0, 3264, 美国纽约摄影学院摄影教材（下） 
2046909, 9.1, 2887, 故事新编 
1253310, 8.9, 3700, 人间草木 
1108762, 9.3, 2278, 诗经 
1788421, 9.4, 2035, UNIX环境高级编程 
2382710, 8.6, 5516, 镜　破军 
1016523, 7.5, 36665, 告别薇安 
1848256, 8.0, 14097, 东京奇谭集 
2376306, 7.8, 20207, 第三种爱情 
1016486, 8.3, 8580, 笑忘录 
3348010, 8.5, 6341, Y的悲剧 
3191044, 7.8, 20152, 华莱士人鱼 
1320282, 9.1, 2856, 什么是数学 
2143304, 8.1, 11824, 我爱问连岳 
1026036, 8.6, 5475, 北岛诗歌集 
26362836, 9.0, 3223, 献给阿尔吉侬的花束 
2078219, 8.0, 13999, 且试天下1 
2297706, 8.2, 9979, 平面狗 
1255288, 8.0, 13940, 复活 
1010472, 8.4, 7295, 安娜　卡列尼娜（上下） 
1774227, 9.6, 1620, 脂砚斋重评石头记庚辰校本 
2348372, 8.3, 8486, 野蛮生长 
5346110, 9.0, 3203, 穷查理宝典 
1006967, 9.3, 2241, 宋词三百首 
25811462, 8.4, 7261, 小顾聊绘画　壹 
25884880, 8.9, 3625, 我不知道该说什么，关于死亡还是爱情 
3069729, 8.2, 9900, 碧　沉 
1938591, 7.8, 19785, 鬼吹灯之昆仑神宫 
4773224, 8.3, 8411, 生活十讲 
2150586, 8.7, 4691, 照相本子 
1212199, 8.9, 3593, 一百个人的十年 
6964051, 9.5, 1781, 冰与火之歌（卷一） 
1227844, 8.8, 4087, 雅舍谈吃 
4172417, 8.2, 9803, 匆匆那年 
1769765, 9.2, 2485, 我在伊朗长大1 
1703544, 7.5, 35446, 兄弟（下） 
1433477, 9.4, 1980, 史记 
1051363, 8.5, 6181, 中国农民调查 
1321018, 8.2, 9778, 九州　羽传说 
1393218, 9.1, 2791, 大明宫词 
4826530, 9.1, 2791, 我亲爱的甜橙树 
3928882, 8.7, 4649, 奇鸟行状录 
3990022, 9.3, 2205, 美国纽约摄影学院摄影教材（上册） 
3014444, 8.7, 4640, 自深深处 
1059406, 7.1, 87323, 幻城 
3673651, 7.7, 23490, 岛 
3392046, 8.2, 9712, 当彩色的声音尝起来是甜的 
25984204, 7.6, 28526, 乖，摸摸头 
19920715, 8.6, 5305, 论中国 
10580806, 8.8, 4032, 长歌行 02 
1123663, 9.1, 2764, 傲慢与偏见 
3698390, 8.6, 5285, 送你一匹马 
1830445, 9.0, 3116, 阿城精选集 
6973805, 9.4, 1954, 冰与火之歌（卷一） 
1062991, 8.4, 7055, 北京法源寺 
6857344, 8.5, 6086, 夜莺与玫瑰 
3043562, 9.4, 1953, 飘 
1049070, 8.4, 7050, 等一个人咖啡 
4882023, 9.2, 2446, 万物既聪慧又奇妙 
21349346, 9.1, 2752, 坂本ですが? 1 
1089398, 8.9, 3524, 西方哲学史（下卷） 
10555486, 8.7, 4584, 分成两半的子爵 
25747921, 7.2, 67500, 从你的全世界路过 
3821057, 8.6, 5258, 搏击俱乐部 
3547099, 8.5, 6054, 贾想1996　2008 
1043485, 8.1, 11263, 檀香刑 
3778004, 8.3, 8162, 致我们终将逝去的青春 
10757940, 8.6, 5230, 倾城之恋 
2215160, 9.2, 2427, 神秘岛（全三册） 
10434849, 9.3, 2164, 中国历代政治得失 
1400707, 8.1, 11210, 广岛之恋 
2133254, 8.2, 9514, 流血的仕途 
1004322, 8.6, 5215, 第二性 
3723589, 8.6, 5193, 滚滚红尘 
10740021, 8.0, 13185, 三生三世 枕上书 
1812215, 9.1, 2708, 银河英雄传说VOL.1 黎明篇 
11229072, 9.4, 1919, 中国历代政治得失 
3826899, 8.6, 5169, 布鲁克林有棵树 
3009033, 7.8, 18789, 杂的文 
3123939, 8.0, 13112, 不负如来不负卿1 
3710879, 8.1, 11062, 凤囚凰（下） 
1271212, 8.8, 3930, 死者代言人 
1427825, 8.5, 5940, 中国人史纲（上中下） 
1608298, 9.6, 1545, 灌篮高手 1 
5686369, 8.0, 13067, 何以笙箫默 
1287865, 9.4, 1909, 老子 
6711405, 8.9, 3439, 不能承受的生命之轻 
2317973, 8.1, 10987, 素年锦时 
1000280, 8.5, 5907, 袁氏当国 
1370897, 9.2, 2381, The Little Prince 
1485495, 8.1, 10962, 楼下的房客 
3124525, 7.7, 22409, 暮色 
3566368, 8.3, 7947, 空谷幽兰 
2212371, 9.0, 3018, 先知 
1922977, 9.3, 2117, 父与子 
6789551, 8.8, 3879, 不存在的骑士 
1822862, 8.8, 3876, 王小波全集：红拂夜奔（第四卷） 
1458164, 8.3, 7877, 她是女子，我也是女子 
1878265, 9.1, 2654, 安徒生童话 
1959892, 8.2, 9202, 大漠谣　终结篇 
4238144, 9.1, 2647, 岁朝清供 
25826936, 9.5, 1687, 冰与火之歌 
1822857, 9.0, 2983, 王小波全集（第二卷 杂文） 
6892579, 8.4, 6718, 美国种族简史 
1958714, 8.7, 4379, 彼得　林奇的成功投资 
1135537, 9.1, 2632, 福尔摩斯探案集 
1054889, 7.7, 21906, 行者无疆 
2337600, 8.2, 9116, 诛仙 
2258803, 8.3, 7786, 一　人去旅行 
3151990, 8.5, 5752, 达摩流浪者 
1132956, 8.3, 7752, 白银时代 
1057444, 8.5, 5751, 大唐双龙传 
3112726, 8.5, 5747, 希腊棺材之谜 
2008724, 9.1, 2616, 百年孤独 
3506871, 7.6, 26468, 曾有一个人，爱我如生命 
1810785, 9.4, 1856, 唐诗三百首 
1082577, 8.7, 4332, 黑铁时代 
2256351, 8.4, 6629, 乌合之众 
1020959, 8.1, 10620, 斯普特尼克恋人 
1000445, 8.6, 4961, 时间简史 
1772786, 8.6, 4954, 真名实姓 
1148282, 9.5, 1659, 计算机程序的构造和解释 
3293231, 7.8, 17886, 许我向你看 
1467239, 9.1, 2597, 铳梦 
1019338, 8.5, 5695, 我只能为你画一张小卡片 
1069059, 8.1, 10537, 雪国 
1827702, 8.5, 5677, 点石成金 
1287864, 9.4, 1837, 庄子 
2130190, 9.1, 2585, Java编程思想 （第4版） 
2150240, 8.8, 3757, 我讨厌妈妈 
3774884, 9.1, 2584, 子猫絮语 
1045466, 9.2, 2298, 一九八四 
1045247, 7.7, 21415, 面包树上的女人 
2382705, 7.6, 25972, 不朽 
1578609, 8.9, 3291, 张爱玲作品集 
1060025, 8.8, 3740, 中国近代史 
1613372, 8.4, 6530, 喜宝 
1032431, 9.0, 2898, 卡尔维诺文集（第五卷） 
3748247, 8.4, 6517, 把你的英语用起来！ 
4002701, 8.4, 6516, 朱　基答记者问 
7564736, 8.2, 8862, 那些年，我们一起追的女孩 
1071227, 9.0, 2895, 大问题 
4759840, 9.6, 1476, Merriam-Webster&#39;s Vocabulary Builder 
1006560, 8.2, 8856, 血酬定律 
1437858, 8.7, 4246, 天行健（全4册） 
1021425, 8.4, 6482, 照相本子 
1047719, 8.5, 5599, 傅雷家书 
20428302, 9.1, 2553, 失明症漫记 
2080619, 8.2, 8809, 且试天下2 
5980360, 8.1, 10357, 曾许诺 
1064828, 8.4, 6450, 好笑的爱 
3765620, 8.7, 4218, 在漫长的旅途中 
2161892, 8.5, 5570, 九故事 
1046172, 8.4, 6435, 流金岁月 
1015584, 8.0, 12175, 看上去很美 
6730832, 9.5, 1621, 麒麟之快意人生 
1053088, 9.2, 2254, 陶庵梦忆 西湖梦寻 
3102324, 7.7, 20877, 秘密 
1059969, 9.4, 1799, 艺术的故事 
5366382, 8.7, 4190, 夜航西飞 
25976544, 9.2, 2246, 故事 
4580972, 7.7, 20799, 流星之绊 
2165063, 9.2, 2242, 纳尔齐斯与歌尔德蒙 
1010520, 8.1, 10182, 血薇 
1351678, 9.0, 2837, 夏宇　集／Salsa 
3054373, 9.2, 2237, 荷西 我爱你 
4286204, 8.1, 10166, 麦田里的守望者 
3003477, 9.2, 2234, 虚构集 
1400059, 8.7, 4160, 心 
1083433, 9.2, 2233, 悲惨世界（全三册） 
1067907, 8.1, 10135, 长恨歌 
4152754, 7.7, 20595, 时生 
1489555, 7.8, 17072, 寂寞空庭春欲晚 
3594151, 8.1, 10115, 柑橘与柠檬啊 
1049522, 8.8, 3630, 西西弗的神话 
5333599, 8.2, 8599, 春天责备 
26295448, 8.7, 4133, 你一生的故事 
2048124, 8.2, 8579, 后宫　甄　传Ⅲ 
2061644, 8.2, 8573, 伤心咖啡馆之歌 
1036397, 9.0, 2812, 全本新注聊斋志异（全三册） 
1460313, 8.4, 6302, 哥伦比亚的倒影 
1542939, 9.6, 1436, 哈尔罗杰历险记(全套共14册) 
1203244, 8.2, 8558, 三个火枪手 
25752955, 9.0, 2807, 来自新世界 （上下） 
2016749, 8.1, 10046, 金陵十三钗 
1047751, 9.3, 1975, 牛津高阶英汉双解词典(第四版) 
2062202, 7.9, 14120, 绾青丝Ⅲ 
2243615, 9.2, 2211, Head First 设计模式（中文版） 
1027247, 7.9, 14096, 丑陋的中国人 
1329959, 8.7, 4108, 尼罗河上的惨案 
1146267, 8.8, 3595, 深渊上的火 
